"field_fvid","crop_code","pixel_count","total_area","buffer_radius","cdl_year"
1121986,1,17,7850.39339982904,50,2020
1121986,42,16,7421.67522632517,50,2021
1121986,43,17,7850.39339982904,50,2022
1121986,1,17,7850.39339982904,50,2023
1121986,243,15,6187.69718133844,50,2024
1121987,42,15,7850.39350502193,50,2010
1121987,12,15,7850.39350502193,50,2011
1121987,176,7,2759.52876918018,50,2012
1121987,1,15,7850.39350502193,50,2013
1121987,1,15,7850.39350502193,50,2014
1121987,1,15,7850.39350502193,50,2015
1121987,42,12,5629.82028834522,50,2016
1121987,1,15,7850.39350502193,50,2017
1121987,42,15,7850.39350502193,50,2018
1121987,43,15,7850.39350502193,50,2019
1121987,243,15,7850.39350502193,50,2020
1121987,12,12,6521.75501994789,50,2021
1121987,43,15,7850.39350502193,50,2022
1121987,1,15,7850.39350502193,50,2023
1121987,5,15,7850.39350502193,50,2024
1121988,43,16,7850.39340433432,50,2010
1121988,1,16,7850.39340433432,50,2011
1121988,42,16,7850.39340433432,50,2012
1121988,43,16,7850.39340433432,50,2013
1121988,5,12,6783.10968345031,50,2014
1121988,12,6,3232.64438426122,50,2015
1121988,43,16,7850.39340433432,50,2016
1121988,1,8,3862.43846527068,50,2017
1121988,1,16,7850.39340433432,50,2018
1121988,43,16,7850.39340433432,50,2019
1121988,12,8,3837.95636957511,50,2020
1121988,1,16,7850.39340433432,50,2021
1121988,43,16,7850.39340433432,50,2022
1121988,1,16,7850.39340433432,50,2023
1121988,5,16,7850.39340433432,50,2024
1121989,43,13,7016.08002742287,50,2010
1121989,53,9,4042.85015424248,50,2011
1121989,12,13,6838.51821979042,50,2012
1121989,43,15,7850.39345284458,50,2013
1121989,1,9,3557.39153882023,50,2014
1121989,12,15,7850.39345284458,50,2015
1121989,43,13,6428.26659937855,50,2016
1121989,42,14,7638.36255033966,50,2017
1121989,1,15,7850.39345284458,50,2018
1121989,43,14,7638.36255033966,50,2019
1121989,1,15,7850.39345284458,50,2020
1121989,42,14,7638.36255033966,50,2021
1121989,43,13,6838.51821979042,50,2022
1121989,1,15,7850.39345284458,50,2023
1121989,5,13,6838.51821979042,50,2024
1121990,43,21,7850.39346321064,50,2010
1121990,12,14,6025.84467057677,50,2011
1121990,42,21,7850.39346321064,50,2012
1121990,43,21,7850.39346321064,50,2013
1121990,1,21,7850.39346321064,50,2014
1121990,42,21,7850.39346321064,50,2015
1121990,43,21,7850.39346321064,50,2016
1121990,42,21,7850.39346321064,50,2017
1121990,42,21,7850.39346321064,50,2018
1121990,43,21,7850.39346321064,50,2019
1121990,243,9,1176.58491170077,50,2020
1121990,5,11,5293.77795432229,50,2021
1121990,43,21,7850.39346321064,50,2022
1121990,5,21,7850.39346321064,50,2023
1121990,1,21,7850.39346321064,50,2024
1121998,43,17,7850.39343484314,50,2010
1121998,1,17,7850.39343484314,50,2011
1121998,43,11,4151.38857387574,50,2012
1121998,43,11,4151.38857387574,50,2013
1121998,5,16,7033.99113067062,50,2014
1121998,1,8,3481.46866578609,50,2015
1121998,43,17,7850.39343484314,50,2016
1121998,1,17,7850.39343484314,50,2017
1121998,1,17,7850.39343484314,50,2018
1121998,43,14,6068.31422690302,50,2019
1121998,42,14,5909.81340207727,50,2020
1121998,12,12,4940.75278290184,50,2021
1121998,43,14,5909.81340207727,50,2022
1121998,5,14,5909.81340207727,50,2023
1121998,1,17,7850.39343484314,50,2024
1121999,43,15,7850.39346814156,50,2010
1121999,12,15,7850.39346814156,50,2011
1121999,42,15,7850.39346814156,50,2012
1121999,43,15,7850.39346814156,50,2013
1121999,12,15,7850.39346814156,50,2014
1121999,21,15,7850.39346814156,50,2015
1121999,43,15,7850.39346814156,50,2016
1121999,1,15,7850.39346814156,50,2017
1121999,5,15,7850.39346814156,50,2018
1121999,43,15,7850.39346814156,50,2019
1121999,42,15,7850.39346814156,50,2020
1121999,43,15,7850.39346814156,50,2021
1121999,43,15,7850.39346814156,50,2022
1121999,1,15,7850.39346814156,50,2023
1121999,5,15,7850.39346814156,50,2024
1122000,36,14,6950.77274087816,50,2010
1122000,176,15,7850.39342287928,50,2011
1122000,12,9,4329.58105746657,50,2012
1122000,1,15,7850.39342287928,50,2013
1122000,1,15,7850.39342287928,50,2014
1122000,1,15,7850.39342287928,50,2015
1122000,1,15,7850.39342287928,50,2016
1122000,1,15,7850.39342287928,50,2017
1122000,1,15,7850.39342287928,50,2018
1122000,43,15,7850.39342287928,50,2019
1122000,43,9,5300.19461363554,50,2020
1122000,43,7,3182.91068617254,50,2021
1122000,43,14,7772.03240487725,50,2022
1122000,12,12,5848.54016248137,50,2023
1122000,42,15,7850.39342287928,50,2024
1122019,1,15,7850.39344980614,50,2010
1122019,1,15,7850.39344980614,50,2011
1122019,1,15,7850.39344980614,50,2012
1122019,5,8,4219.49806316989,50,2013
1122019,1,15,7850.39344980614,50,2014
1122019,1,15,7850.39344980614,50,2015
1122019,1,15,7850.39344980614,50,2016
1122019,1,15,7850.39344980614,50,2017
1122019,50,12,6567.62118145125,50,2018
1122019,1,15,7850.39344980614,50,2019
1122019,1,15,7850.39344980614,50,2020
1122019,1,15,7850.39344980614,50,2021
1122019,43,15,7850.39344980614,50,2022
1122019,1,15,7850.39344980614,50,2023
1122019,1,15,7850.39344980614,50,2024
1122020,1,14,7111.00923763588,50,2010
1122020,1,15,7850.39335833862,50,2011
1122020,1,7,3665.60614854097,50,2012
1122020,36,8,4184.78720979765,50,2013
1122020,1,6,2766.08840972185,50,2014
1122020,24,5,3452.78825908899,50,2015
1122020,1,15,7850.39335833862,50,2016
1122020,1,15,7850.39335833862,50,2017
1122020,1,15,7850.39335833862,50,2018
1122020,1,15,7850.39335833862,50,2019
1122020,1,15,7850.39335833862,50,2020
1122020,1,15,7850.39335833862,50,2021
1122020,43,14,6950.39335833862,50,2022
1122020,1,15,7850.39335833862,50,2023
1122020,1,15,7850.39335833862,50,2024
1122369,12,17,7850.39339018986,50,2010
1122369,176,11,3717.79896123335,50,2011
1122369,1,17,7850.39339018986,50,2012
1122369,1,15,6059.87966610119,50,2013
1122369,1,17,7850.39339018986,50,2014
1122369,43,17,7850.39339018986,50,2015
1122369,1,17,7850.39339018986,50,2016
1122369,43,16,7674.59241254255,50,2017
1122369,43,10,4859.65541861951,50,2018
1122369,1,13,5484.47739584371,50,2019
1122369,43,12,5481.91317049786,50,2020
1122369,5,16,7334.80839086697,50,2021
1122369,43,12,5220.69746218622,50,2022
1122369,43,17,7850.39339018986,50,2023
1122369,1,15,6983.60191471875,50,2024
1122375,42,5,3367.67642929335,50,2010
1122375,1,13,6581.04775457759,50,2011
1122375,5,11,6269.11005306174,50,2012
1122375,1,14,7428.85797529598,50,2013
1122375,5,10,5658.18115997245,50,2014
1122375,24,7,2958.18115997245,50,2015
1122375,27,10,5369.11005306174,50,2016
1122375,61,4,958.198096632259,50,2017
1122375,42,5,2908.98990612477,50,2018
1122375,37,3,1757.34801683575,50,2019
1122375,5,13,6528.85797529598,50,2020
1122375,12,12,6513.17058134009,50,2021
1122375,43,13,7413.17058134009,50,2022
1122375,12,13,7413.17058134009,50,2023
1122375,53,12,6565.36036062171,50,2024
1122377,36,13,7039.71630558372,50,2010
1122377,36,8,4323.99926483631,50,2011
1122377,1,16,7850.39350166917,50,2012
1122377,1,16,7850.39350166917,50,2013
1122377,1,9,4571.14953026175,50,2014
1122377,1,10,5369.68721598387,50,2015
1122377,1,11,6114.80491384864,50,2016
1122377,5,11,6114.80491384864,50,2017
1122377,5,10,4381.00790083408,50,2018
1122377,1,8,3526.39423683286,50,2019
1122377,1,16,7850.39350166917,50,2020
1122377,5,16,7850.39350166917,50,2021
1122377,43,9,4162.19567656517,50,2022
1122377,5,16,7850.39350166917,50,2023
1122377,1,16,7850.39350166917,50,2024
1122378,1,16,7850.39337971248,50,2010
1122378,42,16,7850.39337971248,50,2011
1122378,1,16,7850.39337971248,50,2012
1122378,43,15,7844.8138833046,50,2013
1122378,1,16,7850.39337971248,50,2014
1122378,53,16,7850.39337971248,50,2015
1122378,42,16,7850.39337971248,50,2016
1122378,43,12,6240.21549224854,50,2017
1122378,1,14,7479.57799136639,50,2018
1122378,42,14,7479.57799136639,50,2019
1122378,1,15,7844.8138833046,50,2020
1122378,5,16,7850.39337971248,50,2021
1122378,43,16,7850.39337971248,50,2022
1122378,12,16,7850.39337971248,50,2023
1122378,42,16,7850.39337971248,50,2024
1128973,1,16,7850.39349657454,50,2010
1128973,12,16,7850.39349657454,50,2011
1128973,1,6,2079.91750028887,50,2012
1128973,12,11,5137.74083436438,50,2013
1128973,42,10,6104.72893416882,50,2014
1128973,1,11,4887.61133042135,50,2015
1128973,12,11,5770.53954781004,50,2016
1128973,5,11,5941.09504998632,50,2017
1128973,43,12,6037.74083436438,50,2018
1128973,1,14,6050.39349657454,50,2019
1128973,43,7,2763.55630041071,50,2020
1128973,1,11,6002.11300011724,50,2021
1128973,43,16,7850.39349657454,50,2022
1128973,1,16,7850.39349657454,50,2023
1128973,5,16,7850.39349657454,50,2024
1130932,5,5,3411.62247955799,50,2010
1130932,1,16,7850.39348658174,50,2011
1130932,1,8,4063.65107595921,50,2012
1130932,1,16,7850.39348658174,50,2013
1130932,5,16,7850.39348658174,50,2014
1130932,43,11,6090.42837973684,50,2015
1130932,5,16,7850.39348658174,50,2016
1130932,1,16,7850.39348658174,50,2017
1130932,43,13,7030.90677615255,50,2018
1130932,1,16,7850.39348658174,50,2019
1130932,5,16,7850.39348658174,50,2020
1130932,5,16,7850.39348658174,50,2021
1130932,43,13,7030.90677615255,50,2022
1130932,42,16,7850.39348658174,50,2023
1130932,5,16,7850.39348658174,50,2024
1132915,42,15,7850.39336755872,50,2010
1132915,1,15,7850.39336755872,50,2011
1132915,43,15,7850.39336755872,50,2012
1132915,21,15,7850.39336755872,50,2013
1132915,12,15,7850.39336755872,50,2014
1132915,1,15,7850.39336755872,50,2015
1132915,42,15,7850.39336755872,50,2016
1132915,43,15,7850.39336755872,50,2017
1132915,1,10,5242.3142530024,50,2018
1132915,42,15,7850.39336755872,50,2019
1132915,43,14,7525.87370350957,50,2020
1132915,42,14,7525.87370350957,50,2021
1132915,43,15,7850.39336755872,50,2022
1132915,42,15,7850.39336755872,50,2023
1132915,53,14,7807.63401389122,50,2024
1132916,42,5,2534.83127877116,50,2010
1132916,12,10,5340.58322981,50,2011
1132916,1,14,7675.26064887643,50,2012
1132916,12,9,4829.18215468526,50,2013
1132916,1,12,6461.78149357438,50,2014
1132916,1,10,5340.58322981,50,2015
1132916,42,10,5340.58322981,50,2016
1132916,1,16,7850.39344802499,50,2017
1132916,1,10,5340.58322981,50,2018
1132916,1,16,7850.39344802499,50,2019
1132916,5,8,4745.86720392108,50,2020
1132916,1,16,7850.39344802499,50,2021
1132916,43,16,7850.39344802499,50,2022
1132916,12,16,7850.39344802499,50,2023
1132916,5,16,7850.39344802499,50,2024
1136167,12,13,6828.78793850541,50,2010
1136167,43,16,7850.39341785014,50,2011
1136167,43,16,7850.39341785014,50,2012
1136167,12,16,7850.39341785014,50,2013
1136167,42,16,7850.39341785014,50,2014
1136167,12,14,6050.39341785014,50,2015
1136167,43,16,7850.39341785014,50,2016
1136167,53,16,7850.39341785014,50,2017
1136167,1,16,7850.39341785014,50,2018
1136167,43,16,7850.39341785014,50,2019
1136167,12,15,6950.39341785014,50,2020
1136167,12,15,6950.39341785014,50,2021
1136167,43,16,7850.39341785014,50,2022
1136167,53,16,7850.39341785014,50,2023
1136167,1,13,6337.5113401562,50,2024
1136350,42,11,3193.57997205807,50,2010
1136350,12,17,7788.30956682796,50,2011
1136350,43,19,7850.39348647697,50,2012
1136350,206,18,6950.39348647697,50,2013
1136350,12,15,4960.55074230535,50,2014
1136350,42,19,7850.39348647697,50,2015
1136350,43,19,7850.39348647697,50,2016
1136350,1,19,7850.39348647697,50,2017
1136350,42,19,7850.39348647697,50,2018
1136350,43,19,7850.39348647697,50,2019
1136350,12,19,7850.39348647697,50,2020
1136350,42,19,7850.39348647697,50,2021
1136350,41,15,5150.27700935025,50,2022
1136350,12,19,7850.39348647697,50,2023
1136350,43,19,7850.39348647697,50,2024
1136351,1,15,6950.3934423672,50,2010
1136351,1,16,7850.3934423672,50,2011
1136351,42,14,6050.3934423672,50,2012
1136351,43,16,7850.3934423672,50,2013
1136351,12,13,5150.3934423672,50,2014
1136351,43,15,6950.3934423672,50,2015
1136351,12,15,6950.3934423672,50,2016
1136351,43,16,7850.3934423672,50,2017
1136351,42,16,7850.3934423672,50,2018
1136351,12,15,7826.50878012646,50,2019
1136351,42,15,7826.50878012646,50,2020
1136351,12,14,6926.50878012646,50,2021
1136351,43,16,7850.3934423672,50,2022
1136351,42,16,7850.3934423672,50,2023
1136351,12,16,7850.3934423672,50,2024
1136352,36,7,1604.87819574773,50,2010
1136352,36,8,4109.04977358878,50,2011
1136352,12,16,7850.39341114461,50,2012
1136352,5,9,5273.12098927796,50,2013
1136352,43,16,7850.39341114461,50,2014
1136352,1,16,7850.39341114461,50,2015
1136352,53,16,7850.39341114461,50,2016
1136352,1,16,7850.39341114461,50,2017
1136352,43,16,7850.39341114461,50,2018
1136352,12,16,7850.39341114461,50,2019
1136352,42,16,7850.39341114461,50,2020
1136352,12,16,7850.39341114461,50,2021
1136352,43,16,7850.39341114461,50,2022
1136352,53,16,7850.39341114461,50,2023
1136352,12,16,7850.39341114461,50,2024
1137386,43,8,4493.25802624226,50,2010
1137386,1,13,6800.58526173234,50,2011
1137386,1,15,7850.39344802499,50,2012
1137386,1,15,7850.39344802499,50,2013
1137386,43,10,6112.91508972645,50,2014
1137386,1,8,3659.17950198054,50,2015
1137386,42,15,7850.39344802499,50,2016
1137386,1,15,7850.39344802499,50,2017
1137386,43,15,7850.39344802499,50,2018
1137386,1,14,6950.39344802499,50,2019
1137386,42,14,6950.39344802499,50,2020
1137386,1,14,6950.39344802499,50,2021
1137386,43,15,7850.39344802499,50,2022
1137386,1,15,7850.39344802499,50,2023
1137386,50,15,7850.39344802499,50,2024
1137387,1,17,7850.39345402329,50,2010
1137387,1,17,7850.39345402329,50,2011
1137387,42,17,7850.39345402329,50,2012
1137387,1,17,7850.39345402329,50,2013
1137387,43,17,7850.39345402329,50,2014
1137387,1,14,6968.00626836775,50,2015
1137387,42,16,6983.22015184967,50,2016
1137387,1,17,7850.39345402329,50,2017
1137387,43,17,7850.39345402329,50,2018
1137387,1,16,7218.25209636299,50,2019
1137387,5,17,7850.39345402329,50,2020
1137387,1,17,7850.39345402329,50,2021
1137387,43,17,7850.39345402329,50,2022
1137387,1,17,7850.39345402329,50,2023
1137387,5,17,7850.39345402329,50,2024
1137388,43,16,7850.39349221333,50,2010
1137388,1,16,7850.39349221333,50,2011
1137388,1,16,7850.39349221333,50,2012
1137388,1,16,7850.39349221333,50,2013
1137388,43,16,7850.39349221333,50,2014
1137388,1,16,7850.39349221333,50,2015
1137388,42,16,7850.39349221333,50,2016
1137388,1,16,7850.39349221333,50,2017
1137388,43,16,7850.39349221333,50,2018
1137388,36,6,2400.92652849562,50,2019
1137388,5,12,5649.39195238694,50,2020
1137388,5,12,6519.00088600523,50,2021
1137388,43,16,7850.39349221333,50,2022
1137388,1,16,7850.39349221333,50,2023
1137388,176,10,3428.48345958337,50,2024
1137389,1,10,5424.41315632313,50,2010
1137389,176,16,7850.39345682599,50,2011
1137389,1,16,7850.39345682599,50,2012
1137389,1,16,7850.39345682599,50,2013
1137389,43,16,7850.39345682599,50,2014
1137389,1,11,5217.00104833581,50,2015
1137389,42,16,7850.39345682599,50,2016
1137389,1,16,7850.39345682599,50,2017
1137389,43,16,7850.39345682599,50,2018
1137389,1,16,7850.39345682599,50,2019
1137389,5,15,7672.61996925808,50,2020
1137389,1,16,7850.39345682599,50,2021
1137389,43,16,7850.39345682599,50,2022
1137389,1,16,7850.39345682599,50,2023
1137389,5,13,6778.16617400385,50,2024
1137390,1,15,7350.07723029703,50,2010
1137390,43,15,7350.07723029703,50,2011
1137390,1,16,7850.39348658174,50,2012
1137390,1,16,7850.39348658174,50,2013
1137390,43,16,7850.39348658174,50,2014
1137390,1,16,7850.39348658174,50,2015
1137390,42,16,7850.39348658174,50,2016
1137390,1,16,7850.39348658174,50,2017
1137390,43,16,7850.39348658174,50,2018
1137390,1,16,7850.39348658174,50,2019
1137390,5,16,7850.39348658174,50,2020
1137390,1,16,7850.39348658174,50,2021
1137390,43,16,7850.39348658174,50,2022
1137390,1,16,7850.39348658174,50,2023
1137390,5,16,7850.39348658174,50,2024
1137391,142,6,1988.621453417,50,2010
1137391,176,5,2379.98706400394,50,2011
1137391,121,4,2787.68889605999,50,2012
1137391,141,5,1987.56373487413,50,2013
1137391,141,6,2370.41200362146,50,2014
1137391,1,14,6283.06328452891,50,2015
1137391,42,11,5459.74236689508,50,2016
1137391,1,6,1988.621453417,50,2017
1137391,43,11,4368.60851742094,50,2018
1137391,1,11,4368.60851742094,50,2019
1137391,5,15,7156.29741348093,50,2020
1137391,1,15,7467.54518545931,50,2021
1137391,43,16,7850.39345420664,50,2022
1137391,1,16,7850.39345420664,50,2023
1137391,5,16,7850.39345420664,50,2024
1137392,1,6,2566.13626889884,50,2010
1137392,5,9,3733.87135528028,50,2011
1137392,1,10,3822.38155715168,50,2012
1137392,1,15,7806.0188010335,50,2013
1137392,5,11,6438.38400095701,50,2014
1137392,24,11,5626.32692568004,50,2015
1137392,24,8,4661.2607460469,50,2016
1137392,1,13,6536.30463592708,50,2017
1137392,5,11,6282.2636347264,50,2018
1137392,1,15,7742.31850616634,50,2019
1137392,1,11,5372.17887751758,50,2020
1137392,1,11,5708.01655165851,50,2021
1137392,43,13,6912.85078637302,50,2022
1137392,1,16,7850.39342455566,50,2023
1137392,5,16,7850.39342455566,50,2024
1137393,1,16,7850.39345808327,50,2010
1137393,42,16,7850.39345808327,50,2011
1137393,1,16,7850.39345808327,50,2012
1137393,43,16,7850.39345808327,50,2013
1137393,176,7,4321.3541507721,50,2014
1137393,1,16,7850.39345808327,50,2015
1137393,43,15,7794.58962343633,50,2016
1137393,1,16,7850.39345808327,50,2017
1137393,42,9,3581.31985254586,50,2018
1137393,43,16,7850.39345808327,50,2019
1137393,1,16,7850.39345808327,50,2020
1137393,228,15,7341.4179045707,50,2021
1137393,24,15,7341.4179045707,50,2022
1137393,1,16,7850.39345808327,50,2023
1137393,1,16,7850.39345808327,50,2024
1137394,1,15,7850.39331475273,50,2010
1137394,42,15,7850.39331475273,50,2011
1137394,1,15,7850.39331475273,50,2012
1137394,43,15,7850.39331475273,50,2013
1137394,1,15,7850.39331475273,50,2014
1137394,1,15,7850.39331475273,50,2015
1137394,43,15,7850.39331475273,50,2016
1137394,1,15,7850.39331475273,50,2017
1137394,42,13,6967.94308880344,50,2018
1137394,43,15,7850.39331475273,50,2019
1137394,1,15,7850.39331475273,50,2020
1137394,228,10,4977.6819200255,50,2021
1137394,24,10,4977.6819200255,50,2022
1137394,1,15,7850.39331475273,50,2023
1137394,1,14,7626.5565619804,50,2024
1137395,1,15,7850.39350098814,50,2010
1137395,5,15,7850.39350098814,50,2011
1137395,1,11,5943.00337135792,50,2012
1137395,1,10,4663.00821459736,50,2013
1137395,5,12,7437.4262586236,50,2014
1137395,5,15,7850.39350098814,50,2015
1137395,1,15,7850.39350098814,50,2016
1137395,1,15,7850.39350098814,50,2017
1137395,1,15,7850.39350098814,50,2018
1137395,61,8,4193.12798380852,50,2019
1137395,61,7,4000.47031491995,50,2020
1137395,1,8,3849.92318606819,50,2021
1137395,43,13,6545.56214219774,50,2022
1137395,5,15,7850.39350098814,50,2023
1137395,1,15,7850.39350098814,50,2024
1137396,1,19,7850.39346109552,50,2010
1137396,1,19,7850.39346109552,50,2011
1137396,1,6,2012.35639564111,50,2012
1137396,1,18,7298.90881072206,50,2013
1137396,43,19,7850.39346109552,50,2014
1137396,1,19,7850.39346109552,50,2015
1137396,42,19,7850.39346109552,50,2016
1137396,1,19,7850.39346109552,50,2017
1137396,1,9,4207.83952728671,50,2018
1137396,5,10,3347.40671574546,50,2019
1137396,5,11,3464.73789721204,50,2020
1137396,1,18,7786.27326975984,50,2021
1137396,43,19,7850.39346109552,50,2022
1137396,1,19,7850.39346109552,50,2023
1137396,1,12,5396.22123643931,50,2024
1137397,141,5,2377.6691660285,50,2010
1137397,1,15,7728.80567209795,50,2011
1137397,1,17,7850.39342570817,50,2012
1137397,1,16,7848.75596361235,50,2013
1137397,53,8,4147.44087914005,50,2014
1137397,1,15,6848.01380265271,50,2015
1137397,5,17,7850.39342570817,50,2016
1137397,1,16,7533.03939033067,50,2017
1137397,43,16,7730.44313419377,50,2018
1137397,1,16,7730.44313419377,50,2019
1137397,5,15,7536.51568073547,50,2020
1137397,1,16,7656.46597224986,50,2021
1137397,43,16,7730.44313419377,50,2022
1137397,1,17,7850.39342570817,50,2023
1137397,5,17,7850.39342570817,50,2024
1137398,1,15,7850.39341785014,50,2010
1137398,176,11,5093.95390637219,50,2011
1137398,1,15,7850.39341785014,50,2012
1137398,1,15,7850.39341785014,50,2013
1137398,1,15,7850.39341785014,50,2014
1137398,5,15,7850.39341785014,50,2015
1137398,1,15,7850.39341785014,50,2016
1137398,1,15,7850.39341785014,50,2017
1137398,43,15,7850.39341785014,50,2018
1137398,1,15,7850.39341785014,50,2019
1137398,5,15,7850.39341785014,50,2020
1137398,1,15,7850.39341785014,50,2021
1137398,43,15,7850.39341785014,50,2022
1137398,1,15,7850.39341785014,50,2023
1137398,1,15,7850.39341785014,50,2024
1137399,36,16,7850.39344467223,50,2010
1137399,1,16,7850.39344467223,50,2011
1137399,1,16,7850.39344467223,50,2012
1137399,1,16,7850.39344467223,50,2013
1137399,1,16,7850.39344467223,50,2014
1137399,1,16,7850.39344467223,50,2015
1137399,5,16,7850.39344467223,50,2016
1137399,1,16,7850.39344467223,50,2017
1137399,1,16,7850.39344467223,50,2018
1137399,43,16,7850.39344467223,50,2019
1137399,1,16,7850.39344467223,50,2020
1137399,1,16,7850.39344467223,50,2021
1137399,43,16,7850.39344467223,50,2022
1137399,24,16,7850.39344467223,50,2023
1137399,36,15,7835.11509932578,50,2024
1137400,1,18,7850.3934467677,50,2010
1137400,1,18,7850.3934467677,50,2011
1137400,42,18,7850.3934467677,50,2012
1137400,1,18,7850.3934467677,50,2013
1137400,1,17,7803.0368539039,50,2014
1137400,1,18,7850.3934467677,50,2015
1137400,1,18,7850.3934467677,50,2016
1137400,24,18,7850.3934467677,50,2017
1137400,36,18,7850.3934467677,50,2018
1137400,36,18,7850.3934467677,50,2019
1137400,36,18,7850.3934467677,50,2020
1137400,1,18,7850.3934467677,50,2021
1137400,43,6,2571.01013017818,50,2022
1137400,1,14,6153.51513437927,50,2023
1137400,1,18,7850.3934467677,50,2024
1137401,1,14,6330.4456283804,50,2010
1137401,176,17,7850.39343587123,50,2011
1137401,1,17,7850.39343587123,50,2012
1137401,1,17,7850.39343587123,50,2013
1137401,43,17,7850.39343587123,50,2014
1137401,1,17,7850.39343587123,50,2015
1137401,42,17,7850.39343587123,50,2016
1137401,1,17,7850.39343587123,50,2017
1137401,43,17,7850.39343587123,50,2018
1137401,1,17,7850.39343587123,50,2019
1137401,5,17,7850.39343587123,50,2020
1137401,1,17,7850.39343587123,50,2021
1137401,43,17,7850.39343587123,50,2022
1137401,1,17,7850.39343587123,50,2023
1137401,5,17,7850.39343587123,50,2024
1138786,1,13,6383.2291116938,50,2010
1138786,12,12,5502.51419451088,50,2011
1138786,42,10,5385.29265438847,50,2012
1138786,12,13,6383.2291116938,50,2013
1138786,1,15,7417.84692909569,50,2014
1138786,12,17,7850.39343060635,50,2015
1138786,12,13,6383.2291116938,50,2016
1138786,5,13,6241.14311011217,50,2017
1138786,43,13,6383.2291116938,50,2018
1138786,1,12,4970.87465645454,50,2019
1138786,1,9,4369.55735878728,50,2020
1138786,1,15,6909.71793206118,50,2021
1138786,43,13,6383.2291116938,50,2022
1138786,1,15,6815.77561320446,50,2023
1138786,5,11,6324.24678727984,50,2024
1138914,43,13,6489.46050172672,50,2010
1138914,1,8,3628.49980769679,50,2011
1138914,1,17,7850.39345398024,50,2012
1138914,1,13,6489.46050172672,50,2013
1138914,43,8,3628.49980769679,50,2014
1138914,36,8,4196.80105456561,50,2015
1138914,42,8,3628.49980769679,50,2016
1138914,1,11,5597.7602857165,50,2017
1138914,1,5,2605.60544729233,50,2018
1138914,1,13,5622.85309209898,50,2019
1138914,1,10,4664.36791000888,50,2020
1138914,5,9,4495.10743198916,50,2021
1138914,43,9,4221.89364628345,50,2022
1138914,1,17,7850.39345398024,50,2023
1138914,5,17,7850.39345398024,50,2024
1141517,1,10,4787.70926054567,50,2010
1141517,1,8,4104.14506271482,50,2011
1141517,1,16,7850.393412821,50,2012
1141517,1,9,4646.24835010618,50,2013
1141517,42,12,6587.70926054567,50,2014
1141517,12,16,7850.393412821,50,2015
1141517,43,16,7850.393412821,50,2016
1141517,42,9,4342.07914229482,50,2017
1141517,1,16,7850.393412821,50,2018
1141517,43,16,7850.393412821,50,2019
1141517,12,14,6694.57826446742,50,2020
1141517,12,16,7850.393412821,50,2021
1141517,43,15,7254.56262063235,50,2022
1141517,1,15,7254.56262063235,50,2023
1141517,5,16,7850.393412821,50,2024
1141518,1,9,4818.68348568678,50,2010
1141518,1,15,7261.54413158074,50,2011
1141518,1,10,4838.4360909462,50,2012
1141518,1,14,7458.83496701717,50,2013
1141518,43,5,2249.71358031034,50,2014
1141518,1,9,4493.76655966043,50,2015
1141518,43,14,7350.74237370864,50,2016
1141518,42,8,4360.15658229589,50,2017
1141518,1,16,7850.39340192452,50,2018
1141518,43,12,6088.87040102854,50,2019
1141518,12,12,6088.87040102854,50,2020
1141518,12,12,6088.87040102854,50,2021
1141518,43,13,5591.86649853364,50,2022
1141518,1,14,6588.52142924443,50,2023
1141518,1,9,4238.89229083434,50,2024
1141519,12,15,7850.39351340383,50,2010
1141519,1,15,7850.39351340383,50,2011
1141519,42,14,7845.03767341375,50,2012
1141519,12,15,7850.39351340383,50,2013
1141519,43,15,7850.39351340383,50,2014
1141519,12,15,7850.39351340383,50,2015
1141519,43,15,7850.39351340383,50,2016
1141519,42,15,7850.39351340383,50,2017
1141519,1,15,7850.39351340383,50,2018
1141519,43,13,6050.76811071485,50,2019
1141519,42,13,6050.76811071485,50,2020
1141519,1,9,3268.95901914686,50,2021
1141519,43,15,7850.39351340383,50,2022
1141519,1,15,7850.39351340383,50,2023
1141519,1,14,6950.39351340383,50,2024
1141520,1,11,6592.37477704883,50,2010
1141520,1,13,7494.02192160487,50,2011
1141520,42,9,5669.14557293057,50,2012
1141520,1,13,7494.02192160487,50,2013
1141520,1,15,7820.12215799186,50,2014
1141520,12,10,5692.37477704883,50,2015
1141520,42,12,6953.79080101848,50,2016
1141520,1,14,7524.29318167269,50,2017
1141520,1,14,7524.29318167269,50,2018
1141520,1,16,7850.39341805968,50,2019
1141520,53,12,6943.86573603842,50,2020
1141520,1,11,6149.96751733124,50,2021
1141520,43,15,7310.16229747329,50,2022
1141520,1,16,7850.39341805968,50,2023
1141520,1,16,7850.39341805968,50,2024
1142525,1,17,7850.39344302204,50,2010
1142525,5,15,6103.4081088641,50,2011
1142525,1,17,7850.39344302204,50,2012
1142525,37,12,4999.33712093916,50,2013
1142525,1,17,7850.39344302204,50,2014
1142525,1,12,5200.41877350595,50,2015
1142525,42,17,7850.39344302204,50,2016
1142525,1,17,7850.39344302204,50,2017
1142525,43,17,7850.39344302204,50,2018
1142525,1,17,7850.39344302204,50,2019
1142525,53,7,3862.18016110361,50,2020
1142525,43,11,5112.39170073532,50,2021
1142525,1,15,6311.62026992824,50,2022
1142525,42,17,7850.39344302204,50,2023
1142525,43,17,7850.39344302204,50,2024
