grower,farm,field,field_fvid,lat,lng,year,tmin,tmax,gdd,cpba_count,cpba_value,cpbl_count,cpbl_value,cum_gdd
Heartland Farms,Wednesday,KS-14,1115948,44.06702909,-89.61593982,2022,43.83167644969507,88.81695580529967,16.263935028910723,5.866666666666666,5.866666666666666,4.916666666666667,4.916666666666667,1906.700450044176
Heartland Farms,Wednesday,KS-16,1115949,44.06446169,-89.60613882,2022,43.92648359102668,88.6895683439415,15.54004145542318,3.0,3.0,4.5,4.5,1578.1448433168785
Heartland Farms,Wednesday,KS-33,1115950,44.03631307,-89.56718011,2022,44.44948202626686,88.32644321451,15.77033869808873,3.8461538461538463,3.8461538461538463,9.6,9.6,1674.0307377037705
Heartland Farms,Wednesday,H-30,1115951,44.108383,-89.79277558,2022,43.788657960280496,89.26279141368227,16.301312202220792,2.9285714285714284,2.9285714285714284,4.666666666666667,4.666666666666667,1842.005974839082
Heartland Farms,Wednesday,H-86,1115952,44.06125889,-89.78034018,2022,44.09859713955123,89.451498535899,16.381954311021932,4.333333333333333,4.333333333333333,5.666666666666667,5.666666666666667,1851.730667187052
Heartland Farms,Tuesday,BG-03,1115953,43.99960592,-89.88272857,2022,49.58861271578965,96.0927745684208,19.46613059019922,1.5,1.5,3.7777777777777777,3.7777777777777777,1635.6693376699395
Heartland Farms,Monday,BG-75,1115954,43.94290656,-89.62233115,2022,51.879922425796615,93.91940571432332,19.78621348826293,2.6666666666666665,2.6666666666666665,4.75,4.75,1237.237184604054
Heartland Farms,Monday,BG-77,1115955,43.93767744,-89.62260908,2022,51.927829895193206,93.9793825438774,19.816256883052063,3.375,3.375,4.625,4.625,1240.0655704985668
Specialty Potatoes,Specialty,Guth 80,1116080,44.34510836,-89.44125716,2022,44.73188965999357,93.59239570926658,15.886992727810648,2.96875,3.066666666666667,3.8666666666666667,3.8666666666666667,1847.9746739358309
Coloma Farms,Coloma Farms,6 Kirsenlohr East,1117616,43.99963643,-89.60219446,2022,50.707413841813775,92.28990941110725,16.67076219309812,3.1818181818181817,3.1818181818181817,5.2272727272727275,5.6,1646.108761900263
Nate Bula,Nate Bula,West Keareases E 1/2,1117907,43.87238645,-89.70981458,2022,44.449292720912176,87.89978372456807,16.390442519356224,5.604166666666667,6.090909090909091,4.125,4.125,1738.9911171236758
Nate Bula,Nate Bula,Wohlfert Triangle,1117908,43.87749781,-89.69562661,2022,44.4272116848185,87.9782053831311,16.78493482699474,1.8461538461538463,1.8461538461538463,2.3636363636363638,2.3636363636363638,1956.633795225314
Nate Bula,Nate Bula,Bracobs W 1/2,1117909,43.86516696,-89.71279134,2022,44.48048086247681,87.93644087054466,17.659698614070095,3.40625,3.857142857142857,8.666666666666666,8.666666666666666,1280.5851477533304
Bryan Bula,JT Ridge Farms,West Hacketts,1117910,43.86349462,-89.68957469,2022,44.48770535848199,83.19630218952634,14.50089441938429,2.3333333333333335,2.3333333333333335,7.0,7.0,760.7452715636039
Bryan Bula,JT Ridge Farms,P-1,1117912,43.80705392,-89.71486594,2022,52.315105879904415,88.13960302843307,17.169387819181658,1.0,1.0,1.5625,1.7142857142857142,1734.0762117133438
Bryan Bula,JT Ridge Farms,Buchan's,1117913,43.80155088,-89.69588693,2022,45.11530184135859,88.29074433755893,17.574926966137916,2.0,2.0,3.4545454545454546,3.4545454545454546,1852.7133132625493
Bryan Bula,JT Ridge Farms,East Morgan's,1117914,43.85051775,-89.71481468,2022,51.7838042812578,88.02001639065425,18.146662596733478,1.6090909090909091,1.6090909090909091,4.318181818181818,4.6,1856.939327446092
Bryan Bula,Bryan Bula LLC,Brewster Mini Wiper,1117943,43.88013521,-89.75445906,2022,48.31716926689859,87.64687407209512,16.407819813063686,0.6666666666666666,0.6666666666666666,2.0,2.0,1739.758054312655
Wisconsin Central Farms,WCF,31 East Porter,1118308,44.18613532,-89.94656715,2022,41.09338571254688,92.90609999703705,17.24505541179795,1.3125,1.4285714285714286,5.6,5.6,1085.201121651395
Wisconsin Central Farms,WCF,34 North Porter,1118309,44.18263064,-89.95259513,2022,47.77452157250116,92.89095980625088,18.65332520516066,3.4166666666666665,3.4166666666666665,5.3,5.3,1764.8067460113612
Wisconsin Central Farms,WCF,35 South Porter,1118310,44.17574219,-89.95212867,2022,44.35372245294407,92.8612017549535,17.390314621920428,4.5,4.5,4.291666666666667,4.636363636363637,1871.9194862021552
Wisconsin Central Farms,WCF,27 Palmer,1118311,44.17688928,-89.96084208,2022,42.065416170601495,92.86615717497725,16.793314591634807,4.483333333333333,4.785714285714286,6.0,6.0,1879.7834610823895
KA Farms,KA Farms,Kenny's,1118736,44.26198049,-89.59416622,2022,51.74645036489606,94.25390345719607,16.823120513198134,3.9545454545454546,3.9545454545454546,6.222222222222222,6.222222222222222,1538.22074206886
KA Farms,KA Farms,Beggs South,1118737,44.26160731,-89.58101137,2022,51.79844275965333,94.118791903491,17.38428840172123,6.571428571428571,6.571428571428571,7.833333333333333,7.833333333333333,1220.1006159630826
KA Farms,KA Farms,Warehouse,1118738,44.25794654,-89.5848907,2022,51.73424060399918,94.1539479586267,17.063889423380136,3.5454545454545454,3.5454545454545454,3.16,3.16,1652.2644628890166
KA Farms,KA Farms,Copas Shop,1118739,44.26761502,-89.46556218,2022,52.28517172558669,92.2402766207368,16.522187485231147,4.035714285714286,4.035714285714286,4.476923076923077,4.476923076923077,1933.072478701681
KA Farms,KA Farms,J-19,1118740,44.22428665,-89.42630683,2022,53.251826901492535,93.75182690149254,18.243033648383154,2.0416666666666665,2.0416666666666665,3.35,3.35,1762.9356456005528
KA Farms,KA Farms,J-21,1118741,44.22502199,-89.39048527,2022,52.037154046230285,93.75511629553054,17.55958761000948,4.173076923076923,4.173076923076923,6.166666666666667,6.166666666666667,1870.74123791021
KA Farms,KA Farms,J-32,1118742,44.19785389,-89.41111706,2022,51.80318622219296,93.5234482595596,16.736662164347514,4.214285714285714,4.214285714285714,5.334615384615384,5.334615384615384,1934.9404508825496
KA Farms,KA Farms,J-35,1118743,44.21837865,-89.42515965,2022,53.200781871895146,93.70078187189516,18.331068114821164,0.9874999999999999,0.9874999999999999,1.4636363636363638,1.51,1762.6032118348514
KA Farms,KA Farms,J-42,1118744,44.21589199,-89.36256203,2022,51.6129569543321,93.65883372779746,16.65716251382886,4.6692307692307695,4.6692307692307695,7.113636363636363,7.113636363636363,1922.9048387979285
Plover River Farms,Plover River,Warehouse,1118745,44.57086866,-89.44056753,2022,44.73940181661963,89.9456251206854,14.399679582037455,5.267857142857143,5.615384615384615,5.484615384615385,5.484615384615385,1819.1422784122096
Plover River Farms,Plover River,Zdroik East,1118746,44.56592462,-89.44119874,2022,44.72919655656155,89.9783769279144,14.441086954125774,3.8923076923076922,3.8923076923076922,5.354166666666667,5.354166666666667,1824.1597461252425
Sigourney Farms,Sigourney Farm,Shop,1118747,44.05645099,-89.57816095,2022,45.91406427902753,87.39365232842508,15.713446110230922,1.75,1.75,3.0,3.0,736.5835633846099
Sigourney Farms,Sigourney Farm,Eastman,1118748,44.07036785,-89.61319542,2022,48.113915678630065,87.58194452357509,15.878347285945475,2.25,2.25,10.0,10.0,743.4426932572951
Sigourney Farms,Sigourney Farm,Lefty's,1118749,44.13364637,-89.60286185,2022,47.81816703455236,87.53000000000006,18.30246539405767,2.75,2.75,5.875,5.875,828.7402343575328
Sigourney Farms,Sigourney Farm,The 80,1118750,44.07259978,-89.62054196,2022,48.01113259420779,87.60610930855304,18.2906420559078,3.0,3.0,11.1,11.1,959.6207048569548
Sigourney Farms,Sigourney Farm,CCC Pineground,1118751,44.07215805,-89.58562102,2022,48.35211387603712,87.46788612396296,18.191884049914787,2.3,2.3,17.25,17.25,954.8690119487133
Sigourney Farms,Sigourney Farm,Leone,1118752,44.05777037,-89.58865858,2022,55.44975281002354,85.94283543537068,18.153780309657797,0.7000000000000001,0.7000000000000001,3.35,3.35,1588.2548945261549
Sigourney Farms,Sigourney Farm,Church,1118753,44.05276127,-89.58584961,2022,55.349301006833954,85.94531967700152,18.12676725177734,0.8333333333333334,0.8333333333333334,7.208333333333333,7.208333333333333,1586.3465834831056
Sigourney Farms,Sigourney Farm,CCC East E1/2,1118754,44.07940181,-89.58576048,2022,55.49985025179937,87.28848858954083,18.51421652660913,2.4583333333333335,2.4583333333333335,2.558333333333333,2.558333333333333,1586.9950515589755
Sigourney Farms,Sigourney Farm,CCC Chad,1118755,44.06663366,-89.5921082,2022,57.256029226526806,87.49567354527176,20.595687686229418,1.0533333333333335,1.0533333333333335,5.0,5.0,956.9533109676094
Sigourney Farms,Sigourney Farm,Payne,1118756,44.05806825,-89.62333141,2022,55.4949078987809,87.55649703906363,19.373716318005613,1.261111111111111,1.261111111111111,6.472222222222222,6.472222222222222,1596.3782707763362
Randy Wohlfiel,Randy Wohlfiel Farm,North Bancroft,1118893,44.29933822,-89.50296134,2022,47.23462318630566,93.9048643410634,16.879048964637985,3.125,3.3636363636363638,4.635,4.635,1613.27909144101
Adams Farms,Adams Farm,HH North,1121065,44.502576,-89.47040639,2022,47.80871555947445,86.67495818665728,16.542194553530937,4.386363636363637,4.386363636363637,8.555555555555555,8.555555555555555,1631.258908728366
Mortenson Brothers,Plainfield/Hancock,Miller-Shop South,1121749,44.1374952,-89.5475299,2022,38.35806825788229,91.13000000000004,15.718643704299303,4.520833333333333,4.909090909090909,7.0,7.0,1570.664753507231
Mortenson Brothers,Plainfield/Hancock,J-14 W1/2,1121977,44.23978882,-89.38256893,2022,47.41788270654122,91.35564150077052,16.257482511791984,3.0535714285714284,3.230769230769231,5.333333333333333,5.333333333333333,1869.422689948813
Woyak Farms Inc.,Woyak Farms Inc.,Woyak West Corner,1121978,44.23248993,-89.61517352,2022,51.12209621604843,94.3793608558531,19.142078600270136,3.9642857142857144,4.230769230769231,6.0,6.0,1748.5750813349532
Woyak Farms Inc.,Woyak Farms Inc.,Kelly West,1121979,44.19350427,-89.59010205,2022,51.124963929925535,93.7622403899152,18.927920446351227,2.1785714285714284,2.3076923076923075,3.5714285714285716,3.5714285714285716,1745.7525363041989
Woyak Farms Inc.,Woyak Farms Inc.,Burns Wedge,1121980,44.17948621,-89.53081296,2022,51.32976330930904,93.14061951308682,18.812576235385695,3.142857142857143,3.142857142857143,3.142857142857143,3.3076923076923075,1736.643781359755
Mortenson Brothers,Plainfield/Hancock,J-25,1121981,44.20907465,-89.37908024,2022,37.79751517956494,91.339771913739,15.214367404267042,2.7857142857142856,2.7857142857142856,6.090909090909091,6.090909090909091,1867.230360510541
Mortenson Brothers,Plainfield/Hancock,J-41W,1121982,44.21755379,-89.37235485,2022,47.39000000000002,91.318174283219,16.442626594386326,3.4285714285714284,3.4285714285714284,5.333333333333333,5.333333333333333,1867.051106714929
Mortenson Brothers,Plainfield/Hancock,J-45,1121983,44.17402607,-89.40045471,2022,43.87771173588994,91.23378812968332,15.338497454611652,3.6166666666666667,3.857142857142857,7.846153846153846,7.846153846153846,1868.7081968934071
Mortenson Brothers,Plainfield/Hancock,J-26,1121986,44.20293893,-89.38591898,2022,37.80802372919876,91.34526107792776,14.916385353569916,3.5384615384615383,3.5384615384615383,8.909090909090908,8.909090909090908,1748.6682450618314
Mortenson Brothers,Plainfield/Hancock,J-39,1121987,44.21606869,-89.37993615,2022,37.77426160234235,91.35606486889463,15.703267679014658,3.017857142857143,3.230769230769231,8.545454545454545,8.545454545454545,1749.1464674241165
Mortenson Brothers,Plainfield/Hancock,K-07,1121988,44.19566043,-89.35973994,2022,37.84596746934026,91.30081666195792,15.175597175056666,2.3076923076923075,2.3076923076923075,7.090909090909091,7.090909090909091,1784.4155151973882
Mortenson Brothers,Plainfield/Hancock,K-16,1121989,44.21781894,-89.41105232,2022,37.62208894937997,91.42297299302987,15.013157103899971,2.5714285714285716,2.5714285714285716,5.416666666666667,5.416666666666667,1876.987661889546
Mortenson Brothers,Plainfield/Hancock,K-17,1121990,44.20047074,-89.44476878,2022,43.95956189349871,91.34802890175868,14.272930663604358,2.6041666666666665,2.8181818181818183,8.666666666666666,8.666666666666666,1544.256649238131
Mortenson Brothers,Plainfield/Hancock,K-11,1121998,44.23208501,-89.36981365,2022,37.7669661314081,91.3014654309019,15.225578007812182,2.4285714285714284,2.4285714285714284,5.0,5.0,1868.5319624313745
Mortenson Brothers,Plainfield/Hancock,K-12,1121999,44.22674952,-89.3802015,2022,37.740144102769776,91.37815876415742,15.161005410079891,2.033333333333333,2.142857142857143,4.895833333333333,5.8,1869.365849744299
Mortenson Brothers,Wild Rose/Wautoma,Game Farm,1122000,44.07555694,-89.37480858,2022,50.61838597649584,92.94553608863488,16.131385564876112,2.4,2.4,3.78125,4.285714285714286,1572.1653079560404
Helbach Farms,Helbach Farms,DP-03,1122019,44.25329888,-89.2466858,2022,38.95640329854767,91.3963100841737,15.036472693879666,2.953125,3.1333333333333333,5.958333333333333,6.454545454545454,1927.2280186073797
Helbach Farms,Helbach Farms,DP-04,1122020,44.25029442,-89.22984159,2022,39.01362764387918,91.46907687545328,15.131907698015478,3.75,4.0,4.833333333333333,4.833333333333333,1939.0217011690245
Gene Bula,Gene Bula,Burns East,1122369,44.21736501,-89.64251726,2022,49.28998036194893,91.37812947226598,15.613484058117594,2.5833333333333335,2.5833333333333335,5.2,5.2,1570.3252543223523
Sterling Farms,Joe Seis,Halls,1122375,43.95070204,-89.69246849,2022,52.500810285922725,94.63748944330138,19.317547172533764,1.1111111111111112,1.1111111111111112,2.5,2.5,1343.2024547988565
Sterling Farms,Joe Seis,Bruce Marty S 1/2,1122377,43.96779486,-89.89121055,2022,47.39394132169254,96.09892955863836,18.334521808510544,3.0,3.0,3.2,3.2,1850.2738633809456
Sterling Farms,Joe Seis,Christopherson,1122378,43.97489049,-89.78519331,2022,49.90324535916167,95.45708399076032,18.127100285405767,1.7115384615384615,1.8333333333333333,2.2,2.2,1826.7643183627033
Gene Bula,Gene Bula,Lucas North,1128973,44.18687257,-89.64953175,2022,49.12558045681334,91.49544360998644,17.971204450870506,1.9090909090909092,1.9090909090909092,4.090909090909091,4.090909090909091,1794.8347498450237
Sterling Farms,Joe Seis,Marty N 1/2,1130932,43.97151321,-89.86900014,2022,47.58583874741977,95.92309537646253,19.17679778889662,1.4722222222222223,1.625,1.94,1.94,1259.357745169676
James Burns & Sons,James Burns & Sons,45-46 Erdman 80 & 40,1132915,44.20976386,-89.40996441,2022,50.68710588117217,93.62635021811644,16.542042589695303,2.6153846153846154,2.6153846153846154,2.7916666666666665,3.0,1840.854401484752
Weekly Farms,Weekly Farms,Mykinson,1132916,44.30510496,-89.38131213,2022,44.59226602040661,93.75020839542094,16.927450915494468,1.9642857142857142,1.9642857142857142,2.6666666666666665,2.6666666666666665,1696.930330321518
Plover River Farms,Plover River,Kitowski East,1136167,44.54538486,-89.49183789,2022,44.834413888161485,90.73937766383573,15.061304688025077,4.517857142857143,4.517857142857143,7.279166666666666,7.279166666666666,1908.4333857384977
Okray Family Farm,Okray Family Farm Inc.,J5,1136351,44.21677474,-89.99092298,2022,44.929991312164226,92.6442900089956,18.37283969916537,5.454545454545454,5.454545454545454,4.2,4.2,1675.5360470759165
Okray Family Farm,Okray Family Farm Inc.,Rickman's,1136352,44.36283429,-89.69040135,2022,51.38887639107337,86.60276164358359,16.655396541797963,7.0,7.0,8.933333333333334,8.933333333333334,1534.8175649713792
Alsum Farms,Arena,004,1137386,43.18533855,-89.99047114,2022,51.87602225323444,91.67875445208452,18.141895563654977,10.25,10.25,15.5,13.88888888888889,1694.2260251079067
Alsum Farms,Arena,016,1137387,43.20234779,-90.20255617,2022,51.46146528489599,92.1389973114132,18.080343497105886,9.333333333333334,9.333333333333334,6.142857142857143,4.777777777777778,1717.3221925835112
Alsum Farms,Arena,028,1137388,43.1591776,-89.93096583,2022,52.38556873792676,86.14213191623364,16.15939702898317,4.375,3.7142857142857144,8.285714285714286,9.0,1696.2339636999372
Alsum Farms,Arena,036,1137389,43.18013335,-90.00794547,2022,49.297108519043874,91.411855552109,17.02486073865984,7.5,7.5,11.777777777777779,11.777777777777779,1697.3954643515729
Alsum Farms,Arena,039,1137390,43.2039402,-90.13822068,2022,51.572521066094126,92.18228787198736,18.21566195379236,5.666666666666667,5.666666666666667,9.11111111111111,7.5,1700.5695059391703
Alsum Farms,Arena,043,1137391,43.1798328,-89.93989816,2022,51.95754205250723,91.260308703627,18.067366261683574,5.666666666666667,5.666666666666667,7.0,6.0,1689.1899144318738
Alsum Farms,Arena,044,1137392,43.16584995,-89.95380117,2022,52.21284136497518,91.03132668535436,18.46562840995958,5.571428571428571,5.571428571428571,3.2,3.2,1597.5820823362208
Alsum Farms,Arena,071,1137393,43.18741611,-90.11734084,2022,49.69834695814076,92.32420310803587,17.012491868497655,6.333333333333333,6.333333333333333,6.142857142857143,5.375,1698.6378986201462
Alsum Farms,Arena,072,1137394,43.18353713,-90.11919658,2022,51.55445411931666,89.29488348698249,16.705002394991062,9.3,9.3,3.875,3.0,1701.4372281498277
Alsum Farms,Arena,081,1137395,43.17384059,-89.94533918,2022,51.96036504940436,91.16137220738304,17.340129274012533,98.72727272727273,98.72727272727273,15.363636363636363,15.363636363636363,1719.993788415416
Alsum Farms,Arena,113,1137396,43.19509822,-90.14065749,2022,49.74010514643564,92.33105015013116,17.0778003663415,7.2,7.2,10.0,10.0,1707.8582873882797
Alsum Farms,Arena,118,1137397,43.20843132,-90.14096478,2022,49.79816960136411,92.10151651445784,16.876107272740033,7.4,7.4,6.222222222222222,5.9,1699.0432163714293
Alsum Farms,Sauk,181,1137398,43.26687243,-89.79574159,2022,48.0397826907904,90.47406430655484,16.913615027865607,7.65,8.333333333333334,7.45,7.888888888888889,1754.503116377878
Alsum Farms,Sauk,183,1137399,43.28190795,-89.78130931,2022,50.91298580037714,90.69889041539246,18.907516260383204,3.9285714285714284,4.166666666666667,8.5,5.625,1644.3058873670568
Alsum Farms,Sauk,195,1137400,43.27627605,-89.78165148,2022,50.788158295200105,90.61007625742022,18.22140747701154,6.75,7.444444444444445,9.3,9.2,1750.266408969958
Alsum Farms,Arena,035 & 037,1137401,43.18219311,-90.0000051,2022,51.95715293739116,91.51771280237686,18.296122749776167,8.272727272727273,8.272727272727273,8.7,8.7,1696.1142347875818
Signature Farms,Signature Farms,Lucas North,1138786,44.18518239,-89.64955318,2022,49.138513082241694,91.48544907895524,16.76244845929244,2.325,2.5555555555555554,2.0,2.0,1663.6929920983412
Alsum Farms,Arena,123,1138914,43.15959511,-89.97069189,2022,52.27850921775716,88.91436243127902,17.026363272987243,12.222222222222221,12.222222222222221,4.285714285714286,4.285714285714286,1699.265744579991
Signature Farms,Signature Farms,Big Lucas East,1141517,44.18116223,-89.64332494,2022,59.79178145940097,85.19716638719025,20.494473923295615,1.0,1.0,1.0,1.0,788.0673303413827
Signature Farms,Signature Farms,Big Lucas West,1141518,44.18105242,-89.65312737,2022,59.67656414006311,85.23951277077512,20.45803845541911,1.0,1.0,1.0,1.0,788.6932122644381
Signature Farms,Signature Farms,Lucas S40,1141519,44.1757817,-89.65566584,2022,59.714377024622465,85.25047893164933,20.48242797813589,1.0,1.0,1.0,1.0,788.3658189736954
Signature Farms,Signature Farms,Lucas Mini,1141520,44.17688792,-89.64519292,2022,59.83870936788041,85.20523603906318,20.52197270347179,3.0,3.0,20.0,20.0,787.7810364500068
Wisconsin Central Farms,WCF,1 Necedah,62992,44.05716407,-90.04041199,2023,51.03784247645967,94.07340090201204,18.450299397865944,3.065,3.3777777777777778,5.125,5.125,1666.7963930255578
Wisconsin Central Farms,WCF,12 Hollman,62995,44.20221889,-90.02125203,2023,50.01500195698362,92.28404686334044,17.615778380032104,4.825,5.333333333333333,9.0,9.0,1438.4862314421923
Wisconsin Central Farms,WCF,2 16th St,63003,44.07955655,-90.05026659,2023,50.89192837027626,93.7075274494812,18.010368512800998,2.0166666666666666,2.1818181818181817,2.3,2.3,1758.6640577134308
Wisconsin Central Farms,WCF,20 Mallory,63004,44.1084352,-90.07707178,2023,50.70987943854786,92.9463164649118,17.705286784660874,2.272727272727273,2.272727272727273,3.0,3.0,1734.8081356445705
Wisconsin Central Farms,WCF,25 N Bula,63008,44.14421633,-90.04052047,2023,50.309295841303225,92.46748848788764,17.577818257747666,2.5625,2.772727272727273,6.344444444444445,6.344444444444445,1708.007965943226
Wisconsin Central Farms,WCF,29 S Larsen,63011,44.19007525,-89.94407633,2023,48.6541503490583,92.9228060829581,16.732636996088285,3.1818181818181817,3.1818181818181817,5.555555555555555,5.555555555555555,1632.743371118231
Wisconsin Central Farms,WCF,22 5th St.,63022,44.20223102,-89.99092311,2023,49.70501149958555,92.35512275508998,17.157055283337073,16.020833333333332,17.454545454545453,9.05,11.25,1664.7015914367346
Coloma Farms,Coloma Farms,1 Home W 1/2,63181,44.01819895,-89.59508729,2023,49.513688205852546,90.7406161634959,19.231710219353126,2.0,2.0,2.6666666666666665,2.6666666666666665,1494.6930184447729
Coloma Farms,Coloma Farms,11 Lewallen South,63183,44.01309981,-89.60637763,2023,49.45134921457189,90.78943713785188,19.433941876789692,1.4285714285714286,1.4285714285714286,3.0,3.0,1365.8266924643626
Coloma Farms,Coloma Farms,18 Steve East S 1/2,63188,44.00927082,-89.58753018,2023,49.441375664294654,90.7020467102038,19.708694724561315,1.375,1.375,2.625,2.625,1494.8079883506227
Coloma Farms,Coloma Farms,2 Powell W 1/2,63189,44.0266876,-89.59511707,2023,48.22265862433092,90.77643322272522,18.026773299704384,1.875,1.875,4.785714285714286,5.166666666666667,1363.6985101624798
Flyte Family Farm,Flyte Family Farm,Bartel Prochnow,63348,44.04646896,-89.36165828,2023,49.42735539026861,91.16688791744949,18.095875347987654,1.25,1.25,2.525,2.525,1579.6996938758582
Gary Bula,Gary Bula Farms,Allens,63353,43.87908302,-89.73127295,2023,42.48940359084807,91.24673717769238,17.945885439560975,4.116666666666666,4.116666666666666,3.022727272727273,3.3,1923.812698140723
Gary Bula,Gary Bula Farms,Bracobs  East 1/2,63358,43.86531887,-89.70678151,2023,42.4381043515006,91.1733690675672,18.1516382237034,3.769230769230769,3.769230769230769,3.272727272727273,3.888888888888889,2005.8741285923757
Gary Bula,Gary Bula Farms,Jungenburg,63373,43.87986312,-89.77229317,2023,42.269553380591965,91.43906190084743,17.53088160651526,2.8181818181818183,2.8181818181818183,3.8,3.8,1760.9042764673832
Gary Bula,Gary Bula Farms,Lonesome Acres South 1/2,63375,43.88909215,-89.78729053,2023,42.28289482607617,91.5552972968852,17.969915737674324,2.0833333333333335,2.0833333333333335,3.75,4.1,1932.7502912256168
Gary Bula,Gary Bula Farms,Paines,63384,43.8796387,-89.71187031,2023,42.44428053688816,91.25103799503106,18.1467748699683,3.1384615384615384,3.1384615384615384,2.7916666666666665,3.0,2007.7929972380252
Gene Bula,Gene Bula,Woyak,63402,44.19258608,-89.62532588,2023,44.61941065734309,99.50836459313018,17.03807075153597,3.6666666666666665,3.6666666666666665,3.0833333333333335,3.0833333333333335,1906.781232396688
Gene Bula,Gene Bula,Chalke,63403,44.20483418,-89.61230637,2023,41.58149267341996,99.26925142046528,17.17210200431088,5.416666666666667,5.416666666666667,4.480769230769231,4.833333333333333,1900.5429366100393
Nate Bula,Nate Bula,Easton North 1/2,63478,43.88778126,-89.77213439,2023,42.23948160861733,91.4677618173158,18.75321130006,1.125,1.0909090909090908,1.3636363636363635,1.3636363636363635,2015.0677558294276
Gary Bula,Gary Bula Farms,Jacks,63489,43.87977155,-89.77999191,2023,42.28700718127321,91.4881250346733,17.966483313282236,1.1666666666666667,1.1666666666666667,2.1666666666666665,2.1666666666666665,1929.8781234916312
Gary Bula,Gary Bula Farms,P-4,63501,43.78525126,-89.69845438,2023,42.81750350651552,90.42817670160524,18.46647337303572,2.4444444444444446,2.4444444444444446,3.5833333333333335,3.5833333333333335,1397.257402327484
Heartland Farms,Monday,H-02,63596,44.11561854,-89.61307155,2023,46.49298057125099,91.3350040473256,16.00979489345277,3.1153846153846154,3.3333333333333335,4.25,4.583333333333333,1911.4606090352877
Heartland Farms,Monday,H-04,63600,44.12465854,-89.60740143,2023,37.021660528807075,92.5949960392313,16.425320923710096,2.072142857142857,2.072142857142857,4.076923076923077,4.076923076923077,2027.869954549941
Heartland Farms,Monday,H-41,63602,44.15941149,-89.5376237,2023,46.469308671804434,90.74080632425807,16.67782692506471,2.85,2.888888888888889,2.6666666666666665,2.6666666666666665,1536.3851974898964
Heartland Farms,Monday,H-43,63604,44.13018817,-89.53803895,2023,40.13949584093597,90.76547702102911,15.185223536079022,1.5416666666666667,1.5416666666666667,4.9,4.9,1647.7844430255864
Heartland Farms,Monday,K-01,63620,44.07244199,-89.46858773,2023,47.39550129259225,91.08119634535171,15.984771313793575,1.2727272727272727,1.2727272727272727,2.272727272727273,2.272727272727273,1664.5798345056971
Heartland Farms,Monday,H-62,63628,44.13884538,-89.60042285,2023,36.953979551212235,91.18002203935212,15.425840264152715,1.8190909090909089,1.8190909090909089,1.8,1.8,1656.8067306111184
Heartland Farms,Monday,J-10,63637,44.32036966,-89.46293415,2023,45.63840825848186,92.89387159140084,15.891730984641665,2.142857142857143,2.142857142857143,3.0,3.0,1948.8042560941865
Heartland Farms,Monday,H-03,63694,44.1211558,-89.60295471,2023,37.190858163560264,92.5263128618718,16.43540465648223,2.3578571428571427,2.3578571428571427,3.230769230769231,3.230769230769231,2028.563521591681
Heartland Farms,Monday,H-60,63730,44.13755433,-89.58569737,2023,37.06531817557809,91.01687347164868,15.668149530175855,3.1538461538461537,3.1538461538461537,6.833333333333333,6.833333333333333,1899.867788630718
Heartland Farms,Tuesday,H-61,63731,44.13731628,-89.59276484,2023,52.7116968424784,90.07192981753755,17.382113720087947,3.1666666666666665,3.1666666666666665,4.545454545454546,4.545454545454546,1767.5579212298464
Helbach Farms,Helbach Farms,A-13,63772,44.48465588,-89.34245729,2023,50.66464402211163,85.89288040311251,15.754261138805848,0.6666666666666666,0.6666666666666666,1.8333333333333333,1.8333333333333333,1350.7316732361742
Helbach Farms,Helbach Farms,A-14,63773,44.48849627,-89.34128274,2023,50.6769805723476,85.84310903685945,15.738448654672194,0.6428571428571429,0.6428571428571429,2.5714285714285716,2.5714285714285716,1349.4337738892375
Helbach Farms,Helbach Farms,H-40,63777,44.35874789,-89.31729964,2023,46.91913228652048,90.37164329256916,16.036878911680667,3.2916666666666665,3.5454545454545454,5.7,5.7,1837.6332302120984
Specialty Potatoes,Specialty,Park Field,63808,44.63293736,-89.30278304,2023,47.992014177688965,90.10653344268653,15.358014455055104,2.0,2.0,5.95,7.0,1582.2448341747593
Specialty Potatoes,Specialty,Frank South,63813,44.60464367,-89.5224131,2023,47.50659527589883,90.66047034517644,14.644172313487317,3.4,3.4,6.6,6.6,1590.1058187589351
Taterland,Taterland,Pam's West,63816,44.22341682,-89.57546272,2023,41.929541493812195,88.81253501071387,16.658130727227654,1.7,1.7,17.125,22.666666666666668,949.6428044462408
Taterland,Taterland,South Wilson,63817,44.18211538,-89.57028037,2023,41.84091753161909,89.23104781955901,17.986119052667043,3.1025,3.1025,5.9375,6.714285714285714,1571.492451927885
Taterland,Taterland,Bob Wallner,63821,44.19051416,-89.58030656,2023,55.31733874356615,89.24728301447823,19.253118461193715,2.0,2.0,19.666666666666668,19.666666666666668,954.3726233195422
Taterland,Taterland,Corner West,63823,44.22190811,-89.58538721,2023,53.495259425455586,92.1606381761442,18.634128517690005,5.2125,5.742857142857143,5.4375,6.142857142857143,1564.1961644513742
Taterland,Taterland,Harris Home,63829,44.24017341,-89.53489283,2023,44.588740933198714,98.41737420976376,17.2736782029399,5.545454545454546,5.545454545454546,4.5,4.5,1887.883020879502
